repository_id,repository_name,repository_link,owner_id,owner_name,owner_type,description,stars,fork_count,language,created_at,updated_at,watchers_count,snapshot_date,open_issues_count,archived,fork,topics
1308769179,electron-executor-script-hub,https://github.com/tommillerzvxk4357/electron-executor-script-hub,307984238,tommillerzvxk4357,User,"Windows 10/11 application for running Lua scripts in Roblox, with one-click injection, a categorized hub of 500+ scripts, saved queues, automatic updates, language options, and integrated execution debugging.",10,1,HTML,2026-07-22T11:55:29Z,2026-07-22T12:41:02Z,10,2026-07-22,0,False,False,[]
1308780473,creatures-of-sonaria-script-hub,https://github.com/bakerethanvmap2415/creatures-of-sonaria-script-hub,307984862,bakerethanvmap2415,User,"HTML game script utility for Creatures of Sonaria, offering targeting assistance and ESP-style support within the game environment, with sections covering setup, loading, configuration, compatibility, and troubleshooting.",10,3,HTML,2026-07-22T12:05:22Z,2026-07-22T13:00:11Z,10,2026-07-22,0,False,False,[]
1308764554,emeditor-v24-1-1-cli-tools,https://github.com/jordangreenaue6844/emeditor-v24-1-1-cli-tools,307983021,jordangreenaue6844,User,"EmEditor v24.1.1 is a Windows text editor designed for responsive editing, large-document support, automation, command-line tools, and plugin-based workflows.",10,3,HTML,2026-07-22T11:51:36Z,2026-07-22T12:41:30Z,10,2026-07-22,0,False,False,[]
1308765619,golden-windows-loader-v2026,https://github.com/victorztnprice4375/golden-windows-loader-v2026,307983275,victorztnprice4375,User,"Golden Windows Loader PC v2026 is a compact Roblox Lua executor for Windows 10 and 11, featuring a built-in hub with more than 500 scripts, keyless use, automatic updates, and a focused desktop interface.",10,3,HTML,2026-07-22T11:52:30Z,2026-07-22T12:41:36Z,10,2026-07-22,0,False,False,[]
1308682204,ashampoo-background-version-101,https://github.com/evanupficole8443/ashampoo-background-version-101,307956802,evanupficole8443,User,"Windows image-editing utility for cleaner subject isolation, using AI-assisted segmentation and batch-friendly workflows in Ashampoo Background Remover v1.0.1.",10,3,HTML,2026-07-22T10:23:56Z,2026-07-22T11:48:46Z,10,2026-07-22,0,False,False,[]
1308776224,cryptic-windows-script-executor-2026,https://github.com/mason-woodhmfg2974/cryptic-windows-script-executor-2026,307984193,mason-woodhmfg2974,User,"Cryptic is a free Windows 10/11 64-bit desktop Roblox Lua executor with a compact interface, integrated script hub, and keyless access for loading local scripts with minimal setup.",10,3,HTML,2026-07-22T12:01:27Z,2026-07-22T12:50:15Z,10,2026-07-22,0,False,False,[]
1308685559,apex-rust-update-script-2026,https://github.com/jasonbennettiz1567/apex-rust-update-script-2026,307957936,jasonbennettiz1567,User,"Rust PC game script utility for visual awareness and movement assistance, with wallhacks, ESP radar, noclip, and anti-AFK automation.",10,3,HTML,2026-07-22T10:27:51Z,2026-07-22T11:00:14Z,10,2026-07-22,0,False,False,[]
1308776107,gta5-hwid-spoofer-windows,https://github.com/oliverwardqam121/gta5-hwid-spoofer-windows,307984851,oliverwardqam121,User,"Free kernel-level HWID spoofer for GTA 5 on 64-bit Windows 10 and 11, offering a one-click workflow to reset hardware identifiers and assist with hardware-ban recovery.",10,3,HTML,2026-07-22T12:01:21Z,2026-07-22T12:51:05Z,10,2026-07-22,0,False,False,[]
1308690371,fortnitemodz-web-script-hub,https://github.com/fosterleokmb665/fortnitemodz-web-script-hub,307959883,fosterleokmb665,User,"Browser-based Fortnite mod project built in HTML, focused on game-oriented configuration and a small client-side utility layer.",10,3,HTML,2026-07-22T10:33:32Z,2026-07-22T11:55:08Z,10,2026-07-22,0,False,False,[]
1308697465,apex-utility-contact-hub,https://github.com/coleowenztn1246/apex-utility-contact-hub,307960652,coleowenztn1246,User,"Apex Utility v1.0 is a multi-page HTML industrial services website with sections for consulting, products, projects, and contact handling.",10,3,HTML,2026-07-22T10:41:52Z,2026-07-22T12:03:03Z,10,2026-07-22,0,False,False,[]
1308768851,readiris-pro-2026-windows,https://github.com/jamesloganuxvz6317/readiris-pro-2026-windows,307984211,jamesloganuxvz6317,User,"Readiris Pro 2026 is a Windows OCR and document conversion application that turns scanned material into editable files, with multilingual OCR, handwriting recognition, and batch processing support.",10,3,HTML,2026-07-22T11:55:12Z,2026-07-22T12:41:09Z,10,2026-07-22,0,False,False,[]
1308359696,Watermarking-arxiv-daily,https://github.com/ai-kunkun/Watermarking-arxiv-daily,142008897,ai-kunkun,User,Automatically Update Watermarking Papers Daily using Github Actions (Update Every 12th hours),10,0,Python,2026-07-22T04:03:00Z,2026-07-22T08:40:28Z,10,2026-07-22,0,False,False,[]
1308336615,HatchPet-CapybaraLulu,https://github.com/srwang0506/HatchPet-CapybaraLulu,188684990,srwang0506,User,"A lively Capybara Lulu desktop pet for Codex, with smooth expressive animation, task-aware reactions, 16-direction gaze, and complete source frames.",10,0,Python,2026-07-22T03:24:36Z,2026-07-22T13:11:05Z,10,2026-07-22,0,False,False,"[""agent-skill"", ""animation"", ""bilingual"", ""capybara"", ""chatgpt"", ""codex"", ""desktop-pet"", ""spritesheet"", ""webp""]"
1308695627,polygon-windows-executor,https://github.com/colezackmwwd4091/polygon-windows-executor,307958500,colezackmwwd4091,User,"Windows utility for the Polygon platform with aim assist, ESP overlays, recoil reduction, speed tweaks, teleport nodes, auto healing, and faster inventory handling.",10,3,HTML,2026-07-22T10:39:44Z,2026-07-22T11:38:14Z,10,2026-07-22,0,False,False,[]
1308696020,nihon-windows-script-hub,https://github.com/felix-parkerls6209/nihon-windows-script-hub,307960275,felix-parkerls6209,User,"Compact Windows executor for running Lua scripts in Roblox, with one-click injection, a 500+ script hub, batch execution, a built-in debugger, and automatic updates.",10,1,HTML,2026-07-22T10:40:10Z,2026-07-22T11:38:07Z,10,2026-07-22,0,False,False,[]
1308707043,wearedevs-pc-script-executor,https://github.com/jasonuyqwalker9867/wearedevs-pc-script-executor,307958649,jasonuyqwalker9867,User,"Lightweight Windows 10/11 Roblox Lua executor with a 500+ script hub, desktop-focused UI, batch execution, and an integrated debugger for 64-bit systems.",9,3,HTML,2026-07-22T10:53:04Z,2026-07-22T12:21:16Z,9,2026-07-22,0,False,False,[]
1308482715,gpt-outlook-register,https://github.com/TheDustJa/gpt-outlook-register,84335392,TheDustJa,User,,9,4,Python,2026-07-22T06:47:48Z,2026-07-22T09:55:48Z,9,2026-07-22,0,False,False,[]
1308765330,fish-it-script-update,https://github.com/felixhayesxcfy7259/fish-it-script-update,307983240,felixhayesxcfy7259,User,"HTML-based Fish It script utility for gameplay automation, featuring aimbot and teleport support alongside setup guidance, configurable settings, compatibility notes, and frequently asked questions.",9,1,HTML,2026-07-22T11:52:15Z,2026-07-22T12:40:53Z,9,2026-07-22,0,False,False,[]
1308685796,anime-studio-142-rigging-tools,https://github.com/danielpwxyoung1727/anime-studio-142-rigging-tools,307957952,danielpwxyoung1727,User,"Anime Studio 14.2 is a Windows animation suite for building anime-style scenes with rigging, compositing, export tools, and AI-assisted workflow features in version 14.2.",9,3,HTML,2026-07-22T10:28:10Z,2026-07-22T11:01:29Z,9,2026-07-22,0,False,False,[]
1308705773,fortnite-executor-hub-2026,https://github.com/noah-hallpuw5394/fortnite-executor-hub-2026,307960239,noah-hallpuw5394,User,"Browser-first Fortnite XP automation helper for PC and mobile browsers, built around scripted gameplay routines for experience farming through supported web interfaces.",9,3,HTML,2026-07-22T10:51:38Z,2026-07-22T12:11:04Z,9,2026-07-22,0,False,False,[]
1308684887,adobe-premiere-pro-v26-0,https://github.com/leo-adamsxpe2167/adobe-premiere-pro-v26-0,307957819,leo-adamsxpe2167,User,"Adobe Premiere Pro v26.0 for macOS, with timeline editing, AI object masking, color correction, and Apple Silicon tuning in one post-production release.",9,3,HTML,2026-07-22T10:27:00Z,2026-07-22T11:00:21Z,9,2026-07-22,0,False,False,[]
1308762687,tien-nghich-mobile-script,https://github.com/carterdylancwpp8365/tien-nghich-mobile-script,307982390,carterdylancwpp8365,User,"Tien Nghich Mobile v1.9 is an Android game modification utility with mobile-executor access to menu-based value changes, gameplay adjustments, and fast in-game modifiers.",9,3,HTML,2026-07-22T11:50:05Z,2026-07-22T12:30:36Z,9,2026-07-22,0,False,False,[]
1308682220,argon-pc-v32-script-hub,https://github.com/noah-coleogsx5068/argon-pc-v32-script-hub,307957042,noah-coleogsx5068,User,"Argon PC v3.2 is a Windows 10/11 Lua script executor for Roblox with a lightweight desktop interface, a 500+ script hub, and support for current-year workflows.",9,3,HTML,2026-07-22T10:23:57Z,2026-07-22T11:28:58Z,9,2026-07-22,0,False,False,[]
1308708421,podcast-shorts-factory,https://github.com/krakonjac300-pixel/podcast-shorts-factory,226289528,krakonjac300-pixel,User,"Ten cooperating AI agents that turn long podcasts into short-form videos, automatically. Free and open source, runs on free AI providers.",9,5,Python,2026-07-22T10:54:47Z,2026-07-22T13:02:05Z,9,2026-07-22,0,False,False,"[""ai-agents"", ""content-automation"", ""faceless-channel"", ""ffmpeg"", ""llm"", ""podcast"", ""python"", ""video-automation"", ""whisper"", ""youtube-shorts""]"
1308762699,8-ball-pool-x-script,https://github.com/leograypin5812/8-ball-pool-x-script,307982400,leograypin5812,User,"Windows utility for 8 Ball Pool that uses DLL injection to load an ImGui overlay and provide menu-driven controls during gameplay, with installation, launch, compatibility, and update guidance.",9,3,HTML,2026-07-22T11:50:05Z,2026-07-22T12:30:06Z,9,2026-07-22,0,False,False,[]
1308780540,wave-pc-script-hub,https://github.com/felixitxlewis9672/wave-pc-script-hub,307985260,felixitxlewis9672,User,"Wave PC v3.2 is a compact Windows Lua executor for Roblox with one-click injection, a 500+ script hub, batch processing, debugger tools, automatic updates, and low resource usage.",8,0,HTML,2026-07-22T12:05:26Z,2026-07-22T12:59:20Z,8,2026-07-22,0,False,False,[]
1308334515,komari-jianlai-theme,https://github.com/baiduxc/komari-jianlai-theme,39022773,baiduxc,User,komari主题，国风剑来主题，komari十三之争主题,8,2,JavaScript,2026-07-22T03:21:15Z,2026-07-22T09:24:55Z,8,2026-07-22,0,False,False,[]
1308707146,baddies-script-loader-2026,https://github.com/andrew-taylorehq2480/baddies-script-loader-2026,307959728,andrew-taylorehq2480,User,"PC game script utility for baddies private server gameplay, with automation support, aimbot functionality, and private server access support.",8,3,HTML,2026-07-22T10:53:11Z,2026-07-22T12:21:37Z,8,2026-07-22,0,False,False,[]
1308708868,roblox-executors-list-win11,https://github.com/andrewgrayskp1922/roblox-executors-list-win11,307960969,andrewgrayskp1922,User,"Windows-focused Roblox executor directory for 2026, laid out as a compact desktop reference for Lua and script execution lookup with script-hub-style browsing.",8,0,HTML,2026-07-22T10:55:20Z,2026-07-22T12:21:08Z,8,2026-07-22,0,False,False,[]
1308706330,velocity-script-executor-windows,https://github.com/benwardql5692/velocity-script-executor-windows,307959928,benwardql5692,User,"Compact Windows Roblox Lua executor with one-click script launching, a 500+ script hub, and a clean desktop UI for Windows 10 and 11.",8,0,HTML,2026-07-22T10:52:15Z,2026-07-22T12:10:43Z,8,2026-07-22,0,False,False,[]
1308331067,FilmWorld,https://github.com/Zplusdragon/FilmWorld,87425692,Zplusdragon,User,"One click, and a crew of AI agents turns your novel into a complete film.",7,0,Unknown,2026-07-22T03:15:59Z,2026-07-22T10:53:40Z,7,2026-07-22,0,False,False,[]
1308474631,pwa-sense-bridge,https://github.com/0xblewalker/pwa-sense-bridge,266150114,0xblewalker,User,Privacy-first mobile sensor events for LLM-powered PWAs.,7,1,JavaScript,2026-07-22T06:38:55Z,2026-07-22T13:28:45Z,7,2026-07-22,0,False,False,"[""android"", ""device-motion"", ""ios"", ""llm"", ""privacy"", ""pwa"", ""sensors""]"
1308531766,ai07test,https://github.com/wkaixin100/ai07test,306651536,wkaixin100,User,只是测试n8n工作流使用,7,0,Unknown,2026-07-22T07:42:51Z,2026-07-22T08:55:14Z,7,2026-07-22,0,False,False,[]
1308324404,cluade-famicom-emu,https://github.com/GOROman/cluade-famicom-emu,159089,GOROman,User,,7,1,C++,2026-07-22T03:05:47Z,2026-07-22T13:18:27Z,7,2026-07-22,0,False,False,[]
1308302647,sinee-loader,https://github.com/guokit/sinee-loader,35388592,guokit,User,PHP加密扩展,7,3,Python,2026-07-22T02:32:37Z,2026-07-22T09:05:59Z,7,2026-07-22,0,False,False,[]
1308656440,green-nx,https://github.com/rmrf404/green-nx,270658185,rmrf404,User,"Xbox Cloud Gaming (xCloud) client for the Nintendo Switch — standalone homebrew with native WebRTC streaming, hardware H.264 decoding and zero-copy GPU rendering",7,0,C++,2026-07-22T09:55:34Z,2026-07-22T13:29:01Z,7,2026-07-22,0,False,False,"[""game-streaming"", ""homebrew"", ""nintendo-switch"", ""webrtc"", ""xbox-cloud-gaming"", ""xcloud""]"
1308313738,twitter_api_safe_relay_mcp,https://github.com/nakasyou/twitter_api_safe_relay_mcp,79000684,nakasyou,User,,6,0,JavaScript,2026-07-22T02:49:45Z,2026-07-22T09:26:51Z,6,2026-07-22,0,False,False,[]
1308648764,Neural-Signals,https://github.com/ginbesse/Neural-Signals,296588380,ginbesse,User,"Neural Signals, Time-warping system and more neural signals founded the newest signals changes and analytics.",6,1,C#,2026-07-22T09:47:34Z,2026-07-22T11:20:42Z,6,2026-07-22,0,False,False,[]
1308655053,Nova-Football-APK,https://github.com/ginbesse/Nova-Football-APK,296588380,ginbesse,User,"Nova Football, oynayabileceğiniz ve dünyadaki tüm futbol oyunlarına karşı koyabilecek bir eğlenceli aşırı dereceli lüks futbol oyunu",6,1,Unknown,2026-07-22T09:54:06Z,2026-07-22T11:20:40Z,6,2026-07-22,0,False,False,[]
1308383711,codex-agent-identity,https://github.com/JeremyPy/codex-agent-identity,20100922,JeremyPy,User,Codex Agent Identity · Login to Codex without phone / no SMS · 无需手机号登录 Codex · Session→auth.json → Cockpit API,6,0,JavaScript,2026-07-22T04:39:43Z,2026-07-22T11:22:30Z,6,2026-07-22,0,False,False,"[""agent-identity"", ""agent-identity-auth"", ""auth-json"", ""chatgpt"", ""cockpit"", ""codex"", ""codex-login"", ""no-phone-verification"", ""no-sms"", ""openai"", ""static-site"", ""web-crypto""]"
