repository_id,repository_name,repository_link,owner_id,owner_name,owner_type,description,stars,fork_count,language,created_at,updated_at,watchers_count,snapshot_date,open_issues_count,archived,fork,topics
1285974683,OpenOPC,https://github.com/HKUDS/OpenOPC,118165258,HKUDS,Organization,"OpenOPC: Build Your Personal AI-Native Company — Self-Built, Self-Run, Self-Grown",708,106,Python,2026-07-01T10:17:37Z,2026-07-13T07:05:45Z,708,2026-07-13,6,False,False,[]
1274728677,recall,https://github.com/raiyanyahya/recall,23720340,raiyanyahya,User,Stop wasting tokens and re-explaining your project every session. Recall gives Claude Code durable memory — entirely offline.,704,42,Python,2026-06-19T20:36:41Z,2026-07-13T04:08:08Z,704,2026-07-13,3,False,False,"[""ai"", ""ai-agents"", ""anthropic"", ""claude"", ""claude-code"", ""claude-code-plugin"", ""claude-plugin"", ""context"", ""developer-tools"", ""llm"", ""local-first"", ""memory"", ""offline"", ""privacy"", ""productivity"", ""python"", ""summarization"", ""textrank""]"
1281163724,lanshu-animated-architecture-diagram,https://github.com/cclank/lanshu-animated-architecture-diagram,29557585,cclank,User,Premium hand-drawn animated architecture diagram Codex skill,702,76,Python,2026-06-26T09:29:51Z,2026-07-13T05:42:41Z,702,2026-07-13,2,False,False,[]
1291108900,lingbot-vision,https://github.com/Robbyant/lingbot-vision,212647524,Robbyant,Organization,Self-supervised learning for spatial perception,698,24,Python,2026-07-06T14:09:42Z,2026-07-13T07:15:07Z,698,2026-07-13,3,False,False,[]
1298189234,clodex-ide,https://github.com/mereyabdenbekuly-ctrl/clodex-ide,234955825,mereyabdenbekuly-ctrl,User,"Local-first, zero-trust agentic IDE for verifiable autonomous software development.",691,148,TypeScript,2026-07-12T10:35:44Z,2026-07-13T07:29:25Z,691,2026-07-13,1,False,False,"[""agentic-ai"", ""agentic-ide"", ""ai-agents"", ""developer-tools"", ""electron"", ""ide"", ""local-first"", ""typescript"", ""zero-trust""]"
1288102626,open-science,https://github.com/ai4s-research/open-science,297363890,ai4s-research,Organization,"Open Science Desktop — local-first, model-agnostic AI research workbench for macOS, Windows & Linux. Open-source Claude Science desktop alternative built on Tauri + MCP + agent skills.",683,78,TypeScript,2026-07-03T09:22:31Z,2026-07-13T07:26:37Z,683,2026-07-13,5,False,False,"[""ai-agent"", ""ai-for-science"", ""ai-scientist"", ""ai4s"", ""claude-science"", ""claude-science-alternative"", ""claude-science-desktop-alternative"", ""desktop-app"", ""linux"", ""local-first"", ""macos"", ""mcp"", ""open-science"", ""open-science-desktop"", ""reproducible-research"", ""research-tools"", ""research-workbench"", ""scientific-research"", ""tauri"", ""windows""]"
1280934172,OpenTag,https://github.com/CopilotKit/OpenTag,131273140,CopilotKit,Organization,OpenTag,671,80,TypeScript,2026-06-26T04:34:01Z,2026-07-13T03:36:24Z,671,2026-07-13,4,False,False,[]
1273707469,looper,https://github.com/ksimback/looper,16635828,ksimback,User,"Design visual, review-gated agent loops for Claude Code before you run them.",669,59,Python,2026-06-18T19:44:20Z,2026-07-13T05:37:37Z,669,2026-07-13,2,False,False,"[""agent-loops"", ""agentic-workflows"", ""ai-agents"", ""claude-code"", ""claude-code-skill"", ""llm-as-judge""]"
1276527666,AgentSpace,https://github.com/HKUDS/AgentSpace,118165258,HKUDS,Organization,"""AgentSpace: Human + Agents. One Team. One Workspace""",662,80,TypeScript,2026-06-22T04:08:03Z,2026-07-13T07:07:19Z,662,2026-07-13,7,False,False,[]
1282278996,dji-4g-vohive-mac,https://github.com/wlzh/dji-4g-vohive-mac,16777756,wlzh,User,在 Mac（Apple Silicon / Intel）上用 UTM 跑 Linux 虚拟机，把大疆 4G 模块（EG25-G）伪装成移远 Quectel EC25 并部署 vohive 平台的完整步骤,648,262,Unknown,2026-06-27T15:02:46Z,2026-07-13T05:39:44Z,648,2026-07-13,3,False,False,[]
1271894214,junction,https://github.com/Plaer1/junction,3485414,Plaer1,User,VS Code chat sidebar for local AI coding agents,641,10,TypeScript,2026-06-17T05:27:09Z,2026-07-09T01:16:59Z,641,2026-07-13,0,False,False,[]
1280725695,contained-app,https://github.com/tdeverx/contained-app,44447832,tdeverx,User,A native macOS app for Apple's Container CLI,639,25,Swift,2026-06-25T22:02:07Z,2026-07-13T06:27:14Z,639,2026-07-13,25,False,False,"[""apple-container"", ""apple-silicon"", ""containers"", ""devtools"", ""docker-alternative"", ""liquid-glass"", ""macos"", ""sparkle"", ""swift"", ""swiftpm"", ""swiftui""]"
